date	business_id	review_id	user_id	stars	funny	cool	useful	text	name	address	city	state	postal_code	review_count	is_open	categories	longitude	latitude
2016-04-05T03:25:56Z	-8PU0Z4Q2Nc-sY0eBj4DiQ	ESdFIxdSG-kk7xb9i88f5w	64R9_HWPAjmdPzvbRL-vsw	1	0	0	4	My older autistic brother went to this McDonald's to grab me and himself some food. When he got home I saw that there was an unusual amount of Big Mac sauce on my Big Mac. So I went to wipe some off and there looked like there was spit mixed into my Big Mac... So I asked my autistic brother if his food tasted funny or anything. He told me that his first sandwich tasted alright but the second one tasted gross and had a funny texture so he threw it away. So I called this McDonald's from the phone number on the receipt, asked to speak with a manager, and tried to explain the situation but she was short with me and hung up after I asked "Do I needed to take this to corporate because you said you can't do anything about it?". Honestly I doubt she was even the manager because of her poor customer service and how she handled herself, but Im just furious that people would screw with a handicapped persons food.. Don't eat here, it's not worth it. You've got a bunch of people here willing to screw over and mess with handicapped people's food.. Avoid this place at all costs, worst McDonald's in the area for sure. Im debating on taking this to cooperate, only because I kind of don't want to waste anymore of my time on these people, but at the same time I want these workers at this McDonald's to get what they deserve and face the consequences for their actions. :)	McDonald's	32799 Walker Rd	Avon Lake	OH	44012	12	1	Burgers, Fast Food, Restaurants, Coffee & Tea, Food	-82.0201537495	41.492595134
2017-08-26T10:36:34Z	Uc2PqdAPWPMxe6_YHB4wHQ	YvtKSu48IPqGi6cvXWAbUw	NR_ZWCpha1vZEB7wSIqu0Q	2	0	0	0	Just waited almost 15 minutes in drive thru. Lady in a red car was or wasn't ordering. She keep on looking back at the other cars with a smile on her face. As if her friend was working inside and thought it would be funny to take her time. I finally order and the young lady didn't have very good customer service. Very disappointed.	Wendy's	1703 S. Braddock Ave	Swissvale	PA	15218	13	1	Restaurants, Fast Food, Burgers	-79.8883623271	40.42523807
2015-10-31T06:08:31Z	awGiEZOQ7ldhrzTbibpV2w	T_Hg9Z0bcByKdqch8dZ57Q	rpLbP9_sherkwvEfa6LZkA	1	0	0	0	If I could give it zero stars I would. Not only was the service horrible but our orders were also 100% incorrect. Egg mcmuffin with no egg?? What?	McDonald's	5616 Memphis Ave	Cleveland	OH	44144	15	1	Food, Fast Food, Restaurants, Coffee & Tea, Burgers	-81.7250217497	41.4402200773
2017-10-20T13:26:46Z	trZ9PBGPUil8NEAoFdb1rQ	u26AnRHdFVwNRo-7dHL07A	91_IFn9gk-K2tg4IgbGbFw	1	0	0	0	Independently owned, not corporate. Prices significantly higher. Food and service not exceptional. Charges for tap water!? No courtesy cup of water. $1 for tap water or you can buy bottled water, and it's not programmed in their registers, rung up as ice tea special request. What a way to boost revenue? $6 breakfast, could have gone to IHOPS next door.	McDonald's	10700 Brookpark Rd	Brooklyn	OH	44130	8	1	Fast Food, Food, Burgers, Restaurants, Coffee & Tea	-81.7589984742	41.4189079924
2012-07-08T02:47:09Z	j-cWaWDwmAeZZGSEERIcaQ	5ukAz9lJDmIkh2giPcPj5w	ZH2BsTXtOrzgNLFGDFsogA	3	0	0	0	Yes it is a McDonalds but this location stands out as always having friendly attentive service and consistently gets your orders right. The menu is what is it, but if you choose to order from it the service here is worth the trip.	McDonald's	17638 Chillicothe Rd	Bainbridge	OH	44023	17	1	Food, Coffee & Tea, Restaurants, Fast Food, Burgers	-81.3400885463	41.389821204
2017-12-27T16:22:48Z	-8PU0Z4Q2Nc-sY0eBj4DiQ	gwtiQ1-XRbPgbPOKDd3PXA	l5yqFfJ2Ebw_Zl4yerkp5g	1	1	0	2	Mary Anne is literally the WORST mc Donald's employee I've ever dealt with. She is so rude I really don't understand how she still works at this location. I used to think maybe she's having a bad day but after years and years of coming here how many bad days can you have? Find a different career please!	McDonald's	32799 Walker Rd	Avon Lake	OH	44012	12	1	Burgers, Fast Food, Restaurants, Coffee & Tea, Food	-82.0201537495	41.492595134
2014-03-06T16:03:00Z	nwjIvTxJt2GpMoKzuKWIBQ	Tuk621s3tmH6TF1Vd-JiGw	6uJbsF_YaXqnffQpLTW47A	2	1	0	2	This isn't the worst McDonalds in town, at least they eventually get your order correct. But the situation inside is fairly ridiculous.  The crew during the day seems to be over a dozen employees, but they only ever have one person taking orders, and you have to wait on that person to wander back to their post to actual sell you some food.  You can see half a dozen employees in the back apparently working on cooking food, but all those people still can't get your food out in less than 10 minutes. But while you are waiting you can watching another half dozen employees at the take-out window chatting the day away while one person occasionally fills up a bag and gets an order out.	McDonald's	2518 W Liberty Rd	Pittsburgh	PA	15226	29	1	Burgers, Restaurants, Coffee & Tea, Fast Food, Food	-80.026439	40.3987796
2017-09-30T02:14:01Z	avgWQOnKiRAoJiG4RMDeiQ	snlDnNuy_fAEOWvMpEwdsw	uB8sMlvCX4u3LhvTBaNwGg	2	0	0	0	Food was fine, what u would expect from Burger King, but the service is sooooooo slow! Every time I go there, it takes forever and I swear I will never go to that location again, and then I find myself there again cursing the same complaints!	Burger King	810 North Main Street	Oregon	WI	53575	13	1	Burgers, Fast Food, Restaurants	-89.3829513	42.9384063
2015-04-25T23:19:47Z	-8PU0Z4Q2Nc-sY0eBj4DiQ	n8Vl0buj1-KATmGtsDn1Tg	EAyCKpzVjK-gOc8KNLB2xA	1	0	0	1	"Tried the new and widely advertised artisan chicken sandwich.  Save your money and don't waste your time.  The chicken was paper thin and only covered about half the bun.  The tomato was thicker than the piece of chicken.

We usually only get the ice cream products for the kids, but thought I would give them chance since I haven't eaten had a McDonald's location in three plus years.  Guess I'll wait another three years......"	McDonald's	32799 Walker Rd	Avon Lake	OH	44012	12	1	Burgers, Fast Food, Restaurants, Coffee & Tea, Food	-82.0201537495	41.492595134
2012-07-08T02:47:48Z	7dnXdS-vLMqGogRmTUi76A	AL9JeCPDm4MEry2fCvlaWg	ZH2BsTXtOrzgNLFGDFsogA	2	0	0	0	Consistent service, sometimes overly enthusiastic. Of course the menu is your standard McD faire.  Nothing special.	McDonald's	199 W Garfield	Aurora	OH	44202	7	1	Burgers, Restaurants, Coffee & Tea, Fast Food, Food	-81.3523595	41.3168386
2011-10-22T01:23:10Z	ghovD5ZTGDQ5Q2U4ERddWw	VEUN28rzGmxOHEZJAteDiw	GY2zI1WWM0Ef4lTeF1z2mw	4	0	0	0	"Great burgers. Hate that the only portion of fries that they offer is made to be shared.  600 calorie per fries serving is crazy.   The five guys don't seem to think that a single person might eat out and want fries with a burger.

Update- They now offer three sizes of fries!  The small is still a huge portion but much better priced."	Five Guys	3863 Medina Rd	Fairlawn	OH	44333	29	1	Restaurants, Burgers, American (New), Fast Food	-81.6397122	41.1365608
2018-04-24T21:53:40Z	DNKb7_EJPGBULaUwL0mq8g	R0teeYwUgI9r0uTy48LqGw	f79UuTgsc_fikIwspJS08g	2	0	0	0	While this isn't the absolute worst McDonald's I've gone too it's pretty awful. Fries have no salt over cooked and drive through is very very slow.	McDonald's	2925 Freeport Rd	Pittsburgh	PA	15238	14	1	Food, Burgers, Coffee & Tea, Restaurants, Fast Food	-79.8301523924	40.5391735896
2017-12-13T19:53:42Z	hCxM2MH3cDaqozUDpydXZg	3RO9gseHS7bbwOqbDgA6ng	TYBZUToKy1FTo-I9UIH7iw	3	0	0	0	They were very fast but when I got home I checked the bag and they forgot my fries	McDonald's	6400 Middle Ridge Rd	Lorain	OH	44053	8	1	Burgers, Restaurants, Food, Fast Food, Coffee & Tea	-82.1653532982	41.4133504393
2018-04-27T17:45:04Z	j-cWaWDwmAeZZGSEERIcaQ	tndFPSDisw4Xlp68dI1HLQ	xjt13r_3xtp-EPwpG3Xi9g	3	3	0	0	"Stopped by this place while out and about.  This is one of several locations.  I don't know how many there are but the sign out front says Billions and Billions served, so there must be at least 50.

They have an interesting ordering system which consists of around 8 predesigned meals.  It is assumed that one will want a burger, fries and a beverage.  Word of warning- there are no chairs at the order counter.  I had to bring one from the dining area while I decided what to order.  After contemplating the menu for about 15 minutes, I decided on the Number 1 Meal, at which point I got up and approached the counter where I would place my order with the cashier.  When I finished, I went back to my chair but a staff member had taken it to a table for me.

Now, I love the fact that patrons are allowed to fill AND refill their own drinks.  This is wonderful!  I can have more than one fill, and I don't have to keep getting the same thing.  After I drank my first large DR. Pepper, I decided to switch to vanilla shakes.  This machine isn't as conveniently located as the soda machine but I still went behind the counter three or four times for refills.

Now to the food. I absolutely love reviewing chef's personally inspired dishes.  And the chef creating meals at this McDonald's is among the great chefs of Bainbridge, Ohio.  This burger, I highly recommend.  It was a work of art:  2 all beef patties, special sauce, lettuce, cheese, pickles, onions on a sesame seed bun.  "Big Mac!"  I was dying to find out what the "special sauce" was made from.  I'd guess something like French truffles, saffron, cardamom, and pigmy goat cream.  When I went to the counter to ask the chef, he wouldn't reveal his secret.  He tried to fool me by saying, "I don't know, man.  It squirts from a gun."  Yeah, right buddy!  Some joker behind me said, "it's ketchup and mayo!  You're holding up the line!"  Alas, the secret of the sauce may never be revealed to me but at least I have my blissful memories.

Now to the french fries.  Oh my goodness!  One of these days, McDonald's fries will be known all over the state.  At the risk of sounding lewd, these french fries are better than a french kiss.  They are toe curling spine tingling.  And that little bag of ketchup they give you, FOR FREE, is the perfect amount.  Although it was a little challenging dipping more than one fry at a time in to the bag.

Now I really wanted one last free refill on my milkshake but it must have been getting too busy for them, because the manager politely asked me to leave.  I assume they needed my table.  But she was very polite.  In fact, I can't remember the last time I talked to someone that was so polite.  She even worded it politely- "Sir!  I'm going to have to politely ask you to leave."  
"No problem," I said.  "Just let me finish refilling my milkshake."

Anyway, the restaurant is fantastic, the chef is a genius and the manager is remarkably polite.  I love this place.  I would have given it 4 stars but I gave it 3 because I ordered nachos and they said they didn't have any.  But I know they do.  Everybody else in the whole place ordered nachos!  Every time an order was ready at the counter, I'd go see if it was mine and the guy behind the counter would say, "That is nachos!"  And of course I ordered a burger, but I wanted nachos.
Also, I left a $5 tip for my waiter but I think I saw a dishonest patron swipe it as I was walking out the door.  I hope next time I go there my service doesn't suffer because they think I didn't leave a tip."	McDonald's	17638 Chillicothe Rd	Bainbridge	OH	44023	17	1	Food, Coffee & Tea, Restaurants, Fast Food, Burgers	-81.3400885463	41.389821204
2018-06-07T23:50:29Z	-8PU0Z4Q2Nc-sY0eBj4DiQ	vIVbII2u3_MYxxmaNXYfGQ	YW_uKO4LrK0LXCO6R4gYYQ	1	0	0	0	"Extremely slow service compounded that they nearly always get your order wrong. Double check your to go bag before you leave. They nearly always forget to fill the entire order (miss a fry, or a 4 piece chicken nugget). 
I thought the self order kiosks would help workers focus on timely and accurate orders. Sadly no. Waited 20 minutes (literally) for a 3 person order. Finally asked a mgr "Where's my order?" They forgot: a fry, 4 piece McNugget meal, and I had to ask for 3 cups for our drinks. If I could rate less than 1 Star I would."	McDonald's	32799 Walker Rd	Avon Lake	OH	44012	12	1	Burgers, Fast Food, Restaurants, Coffee & Tea, Food	-82.0201537495	41.492595134
2012-08-13T05:18:27Z	bVE26iEtkEsAWZHMVyAPeQ	2HKrChB-npEblGb89EtLFw	JESXha96oj46ilkzXzn7mQ	3	3	1	2	"Humans are not supposed to feel certain things.  For instance have you ever felt that you do indeed have a liver, right under the diaphgram in the right quadrant of your abdomen?  Well eat  the Five Guys burger and you will most definitely feel how this brownish organ which existence so far just vaguely guessed is kicking you in the abdominal wall, cursing you out and crying bloody tears of regret of being YOUR liver on the day you walked in that joint. 
Greasy and painful - two words describing my experience. And maybe their burgers are the best among all the other burgers that are supposed to clog your arteries and burn your liver - so what. As I am holding one right hand on a bag of organic spinach I promise my liver and the rest of internal organs not to return to that place. Ever.
Amen."	Five Guys	3100 Westgate	Fairview Park	OH	44116	27	1	Restaurants, Fast Food, American (New), Burgers	-81.850925	41.461215
2018-06-19T02:10:39Z	awGiEZOQ7ldhrzTbibpV2w	WeErYnRsn0We5z_uIu_5Bw	piu_kMzShIP1S7WkQYUaiw	1	0	0	0	Worst customer service EVER! Waited in drive thru at least for a good 30 MINUTES for a smoothie. Then they tell me to go to the first parking spot that they would bring it out they were just having "little difficulties" and last minute they come out to tell me there machine doesn't work, when they could have told me the machine was not working from the very beginning instead of wasting my damn time. I've had more experiences with this place but customer service is a 0 if I had to rate it. Every time I go there it's always something bad...	McDonald's	5616 Memphis Ave	Cleveland	OH	44144	15	1	Food, Fast Food, Restaurants, Coffee & Tea, Burgers	-81.7250217497	41.4402200773
2009-06-09T16:02:47Z	ghovD5ZTGDQ5Q2U4ERddWw	eGpfYMiirL_dytzE2qupog	WslBIvrC1ezr4VAvPMEyMA	4	0	1	3	"I haven't been able to make it to the Five Guys location in Chicago since it opened up, so I was glad to see this place opened a store in Akron last time I visited home.

All in all, it wasn't that bad.  The burgers were greasy.  The fries are fresh cut and greasy.  They have a never-ending supply of (free!) peanuts all over the store.  An added bonus is that all of their toppings are free so be sure to load up your burgers.  The service was fairly quick but the place was hopping so I expected at least a few minutes of wait.

The only thing that confused me was the menu.  I know I could have asked for clarification on the burgers but, because the place was packed, I didn't want to be "that customer" that holds everyone up.  If you order a 'hamburger' or 'cheeseburger' keep in mind that it is TWO patties, not one.  Had I known this, I would have ordered the 'little hamburger' and 'little cheeseburger', which is only one patty.  I was so full after I ate my meal that I could hardly move most of the night.
